#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,destinationHost,deviceId,endTime,jobUUID,metricType,metricUUID,sourceHost,startTime
,,50,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T19:28:43.731469621Z,0,packetLoss,ICMP_RTT,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T19:28:43.665194611Z,0663c7ac-0c96-43dc-88ed-5822d4d1cdde,ICMP_RTT,e98c7efd-f7c8-483b-b3a5-2f1e0575a7fa,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T19:28:34.545735036Z
,,51,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T20:28:43.748841397Z,0,packetLoss,ICMP_RTT,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T20:28:43.664873009Z,0663c7ac-0c96-43dc-88ed-5822d4d1cdde,ICMP_RTT,1e02bc49-0266-45e5-a58b-74c98ac5120b,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T20:28:34.545729631Z
,,52,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T21:28:43.765352632Z,0,packetLoss,ICMP_RTT,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T21:28:43.667169294Z,0663c7ac-0c96-43dc-88ed-5822d4d1cdde,ICMP_RTT,0f82343a-7555-42d9-a303-19915114656b,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T21:28:34.545737425Z
,,53,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T22:28:43.799922209Z,0,packetLoss,ICMP_RTT,pulceo-node-69a9460614.germanywestcentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T22:28:43.663274001Z,0663c7ac-0c96-43dc-88ed-5822d4d1cdde,ICMP_RTT,f40a97c5-6454-4dff-b535-f41f10f74606,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T22:28:34.545808684Z
,,54,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T20:28:42.852045822Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-02T20:28:42.800901262Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,b5a07cfb-0210-4053-aebf-6345b3ce2d5a,h5138.pi.uni-bamberg.de,2024-04-02T20:28:33.698904877Z
,,55,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T21:28:43.390258897Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-02T21:28:43.324723470Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,99375aaa-2082-43dd-a65a-45bee9d2bba6,h5138.pi.uni-bamberg.de,2024-04-02T21:28:33.699159019Z
,,56,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T22:28:43.194175147Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-02T22:28:43.150496391Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,572c83b7-dbda-47e0-901e-0e63420966f0,h5138.pi.uni-bamberg.de,2024-04-02T22:28:33.699035568Z
,,57,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T23:28:43.15228103Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-02T23:28:43.106373759Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,05e34805-3dc0-4713-beee-284c627f1701,h5138.pi.uni-bamberg.de,2024-04-02T23:28:33.699075517Z
,,58,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T00:28:43.060804353Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T00:28:42.993283562Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,8f33a12f-6125-42ba-9fe2-9909c7718901,h5138.pi.uni-bamberg.de,2024-04-03T00:28:33.699064623Z
,,59,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T01:28:42.938361631Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T01:28:42.894392920Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,e9da41c7-2adc-42c0-a9c7-23a284dd555d,h5138.pi.uni-bamberg.de,2024-04-03T01:28:33.699123601Z
,,60,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T02:28:43.087231155Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T02:28:43.020257353Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,95d27113-ce8d-42eb-90a3-954f775fc2b6,h5138.pi.uni-bamberg.de,2024-04-03T02:28:33.699118367Z
,,61,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T03:28:43.474188479Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T03:28:43.431247003Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,f17bcfe4-a1e0-43d7-aca2-ccd799d95ff0,h5138.pi.uni-bamberg.de,2024-04-03T03:28:33.699063589Z
,,62,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T04:28:42.906157396Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T04:28:42.862312761Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,66f473c5-51a1-4811-ba2b-d75b106824a0,h5138.pi.uni-bamberg.de,2024-04-03T04:28:33.699050665Z
,,63,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T05:28:42.99695025Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T05:28:42.946558907Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,f49688be-890a-4552-b66b-1e6c9ee1917f,h5138.pi.uni-bamberg.de,2024-04-03T05:28:33.699090833Z
,,64,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T06:28:43.116842099Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T06:28:43.011720397Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,cff38a11-6753-423e-992e-cf2ba687f7e3,h5138.pi.uni-bamberg.de,2024-04-03T06:28:33.699075899Z
,,65,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T07:28:43.046795482Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T07:28:42.959631338Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,1e77ad13-ad19-4280-b8b1-1199ec1edca9,h5138.pi.uni-bamberg.de,2024-04-03T07:28:33.699104152Z
,,66,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T08:28:42.948346599Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T08:28:42.903657914Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,147899d9-cd35-4dc5-9f54-9d92bb8bb9b7,h5138.pi.uni-bamberg.de,2024-04-03T08:28:33.699010693Z
,,67,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T09:28:42.924806216Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T09:28:42.883230190Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,3d6d1ec7-76df-4fd7-89ce-5449816949e5,h5138.pi.uni-bamberg.de,2024-04-03T09:28:33.699088608Z
,,68,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T10:28:43.326357263Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T10:28:43.281799414Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,e8045491-8971-4178-8d9b-523acfed56d8,h5138.pi.uni-bamberg.de,2024-04-03T10:28:33.699109896Z
,,69,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T11:28:42.909606413Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T11:28:42.867145123Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,1a729f07-35d4-49e2-b459-091816fe9e06,h5138.pi.uni-bamberg.de,2024-04-03T11:28:33.699013366Z
,,70,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T12:28:42.887239281Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T12:28:42.845166877Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,7d4e5400-ad32-42f7-9eff-3709b4aacb3f,h5138.pi.uni-bamberg.de,2024-04-03T12:28:33.699101176Z
,,71,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T13:28:42.933644383Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T13:28:42.888257065Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,57093b4a-f993-4d6d-904f-e8f90acab847,h5138.pi.uni-bamberg.de,2024-04-03T13:28:33.699126644Z
,,72,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T14:28:42.983344393Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T14:28:42.939464333Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,a31ac264-87dd-4c45-b802-8bd33e2b43ca,h5138.pi.uni-bamberg.de,2024-04-03T14:28:33.699091689Z
,,73,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T15:28:42.854847072Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T15:28:42.813785836Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,736dc472-02e5-46c4-954d-55da697a0361,h5138.pi.uni-bamberg.de,2024-04-03T15:28:33.699048085Z
,,74,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T16:28:42.852536046Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T16:28:42.809060023Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,13905807-25d7-42b0-a35f-076b7d72a64d,h5138.pi.uni-bamberg.de,2024-04-03T16:28:33.699105934Z
,,75,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T17:28:42.960025846Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T17:28:42.916976538Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,b4974ffa-15bf-4b1b-af5e-807529b470e0,h5138.pi.uni-bamberg.de,2024-04-03T17:28:33.699083552Z
,,76,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T18:28:43.392512846Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T18:28:43.345819175Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,52d89a99-fa3e-4826-bd1b-d17f02e6cb7b,h5138.pi.uni-bamberg.de,2024-04-03T18:28:33.699090477Z
,,77,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T19:28:42.842611414Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T19:28:42.795667344Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,f8990eaf-a120-4c22-9b98-9fbfa0109676,h5138.pi.uni-bamberg.de,2024-04-03T19:28:33.699116808Z
,,78,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T20:28:42.900960428Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T20:28:42.855909284Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,2a5cabc9-ec6d-4200-ac2d-833c4cf9249f,h5138.pi.uni-bamberg.de,2024-04-03T20:28:33.699094772Z
,,79,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T21:28:42.877752184Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T21:28:42.836315860Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,6fc883f0-d23b-4aa6-85fb-8fc85d9d057a,h5138.pi.uni-bamberg.de,2024-04-03T21:28:33.699107881Z
,,80,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T22:28:42.908553884Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-03T22:28:42.861852240Z,fce39752-3a3a-446a-8f09-31343da31ee1,ICMP_RTT,efe25359-a35b-485f-9dee-68b5307b24c1,h5138.pi.uni-bamberg.de,2024-04-03T22:28:33.699149459Z
,,81,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T20:28:43.513901022Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T20:28:43.441209163Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,6dc32a65-f152-4894-aaf7-e7f2100e4a2e,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T20:28:34.320375771Z
,,82,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T21:28:43.499962203Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T21:28:43.433289193Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,d7d9fbf7-7119-4d56-8f9a-878a1adafaf9,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T21:28:34.320370201Z
,,83,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T22:28:43.495393356Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T22:28:43.429322320Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,38475a45-edbd-49fc-9246-4270ecc27a9d,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T22:28:34.320267036Z
,,84,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-02T23:28:43.497623609Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-02T23:28:43.430532161Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,070fb2b6-565e-44f8-9606-3c67cd554709,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-02T23:28:34.320301978Z
,,85,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T00:28:43.505181275Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T00:28:43.439025775Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,53d25b79-4eed-44bc-89f8-81110153ab38,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T00:28:34.320279871Z
,,86,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T01:28:43.498469472Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T01:28:43.433119311Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,d804bcfb-6b84-4e9f-8588-2573ec156c8f,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T01:28:34.320321945Z
,,87,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T02:28:43.495521512Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T02:28:43.435195783Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,4d180fb6-9789-4a8c-934f-2576b468bc7b,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T02:28:34.320262469Z
,,88,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T03:28:43.491422119Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T03:28:43.426749296Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,2daa7e87-104d-45ad-a5cb-6661e63a6058,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T03:28:34.320247246Z
,,89,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T04:28:43.486334016Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T04:28:43.422600055Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,f49cb0c1-6a6b-4ddc-abf9-199f372b55bf,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T04:28:34.320342037Z
,,90,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T05:28:43.497985581Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T05:28:43.430719380Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,f6cadfc9-af6e-4186-9e38-449ad2d21b36,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T05:28:34.320243694Z
,,91,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T06:28:43.504983068Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T06:28:43.439586165Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,4b99b34b-5612-45d3-9ed1-ec53a2007913,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T06:28:34.320407920Z
,,92,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T07:28:43.494732328Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T07:28:43.429026655Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,26f15869-ec81-4cc5-b2cd-6079d10dd7db,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T07:28:34.320404988Z
,,93,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T08:28:43.494366116Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T08:28:43.430936622Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,2f89c948-6c18-4b47-b041-4b597aac7940,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T08:28:34.320229366Z
,,94,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T09:28:43.503744676Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T09:28:43.442238816Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,f28cf9b7-f8a8-4160-82a3-d4226ac61d8a,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T09:28:34.320244991Z
,,95,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T10:28:43.496362716Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T10:28:43.432523251Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,b18ed3a5-2ceb-4fb7-b141-c39a129007ec,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T10:28:34.320300912Z
,,96,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T11:28:43.493537071Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T11:28:43.430995630Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,41776890-e084-4a3b-9c3e-e18d69011cce,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T11:28:34.320243213Z
,,97,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T12:28:43.504699615Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T12:28:43.442416453Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,8d840edb-1b12-4cfd-8ec4-0caefd0fc435,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T12:28:34.320334034Z
,,98,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T13:28:43.49609126Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T13:28:43.430604435Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,a91e041f-292d-4e9f-b5fe-92512a8950a0,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T13:28:34.320256175Z
,,99,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T14:28:43.492569806Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T14:28:43.431117325Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,7ed2fcff-699f-4432-98c0-135b14b2eaa3,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T14:28:34.320254249Z
,,100,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T15:28:43.492330768Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T15:28:43.431508714Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,9ad53961-c18a-4c9a-838d-5d79808adf92,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T15:28:34.320385454Z
,,101,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T16:28:43.496425658Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T16:28:43.433811993Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,b1868a78-1078-40b8-9132-b87122bda3ee,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T16:28:34.320289392Z
,,102,2024-03-04T22:35:49.445528407Z,2024-04-03T22:35:49.445528407Z,2024-04-03T17:28:43.526722353Z,0,packetLoss,ICMP_RTT,pulceo-node-96f9462404.francecentral.cloudapp.azure.com,a58dddf4-c10c-498d-89d3-6da8c591f4c6,2024-04-03T17:28:43.464548571Z,b5643b52-653b-4df5-9f34-0df5e79b80c5,ICMP_RTT,4a3ee4ea-d29b-4b78-951d-3e99006158a2,pulceo-node-c9c9464326.eastus.cloudapp.azure.com,2024-04-03T17:28:34.320372993Z
